Time (min)	Area (pixel^2)	Normalized 
2220.0	124.0	0.000768827754681944
2235.0	502.0	0.003112512361696257
2250.0	186.5	0.001156341743936956
2265.0	182.5	0.0011315408486246353
2280.0	66.0	0.0004092147726532928
2295.0	50.5	0.0003131113033180498
2310.0	107.0	0.0006634239496045807
2325.0	195.5	0.0012121437583896778
2340.0	152.0	0.0009424340218681895
2355.0	167.5	0.0010385374912034325
2370.0	167.0	0.0010354373792893924
2385.0	110.5	0.0006851247330028614
2400.0	303.5	0.0018817679318223388
2415.0	133.0	0.0008246297691346658
2430.0	106.5	0.0006603238376905406
2445.0	155.0	0.00096103469335243
2460.0	65.5	0.0004061146607392527
2475.0	123.0	0.0007626275308538638
2490.0	91.0	0.0005642203683552976
2505.0	92.5	0.000573520704097418
2520.0	193.5	0.0011997433107335176
2535.0	184.5	0.0011439412962807958
2550.0	58.0	0.00035961298202865125
2565.0	114.5	0.0007099256283151821
2580.0	162.5	0.0010075363720630315
2595.0	183.5	0.0011377410724527155
2610.0	101.5	0.0006293227185501396
2625.0	193.5	0.0011997433107335176
2640.0	280.5	0.0017391627837764943
2655.0	3.5	2.170078339828068e-05
2670.0	18.5	0.00011470414081948359
2685.0	56.0	0.0003472125343724909
2700.0	265.0	0.0016430593144412513
2715.0	124.5	0.0007719278665959842
2730.0	48.5	0.0003007108556618894
2745.0	0.0	0.0
2760.0	0.0	0.0
2775.0	35.5	0.00022010794589684686
2790.0	45.0	0.0002790100722636087
2805.0	12.5	7.750279785100242e-05
2820.0	149.0	0.0009238333503839488
2835.0	328.0	0.0020336734156103037
2850.0	107.5	0.0006665240615186209
2865.0	136.5	0.0008463305525329464
2880.0	161.5	0.0010013361482349512
2895.0	90.5	0.0005611202564412576
2910.0	104.0	0.0006448232781203401
2925.0	302.5	0.0018755677079942586
2940.0	278.5	0.001726762336120334
2955.0	365.0	0.0022630816972492706
2970.0	47.0	0.0002914105199197691
2985.0	50.0	0.0003100111914040097
3000.0	85.0	0.0005270190253868164
3015.0	150.0	0.0009300335742120291
3030.0	149.5	0.000926933462297989
3045.0	115.5	0.0007161258521432624
3060.0	13.5	8.370302167908261e-05
3075.0	34.0	0.00021080761015472658
3090.0	0.0	0.0
3105.0	29.5	0.00018290660292836572
3120.0	64.0	0.0003968143249971324
3135.0	268.0	0.0016616599859254919
3150.0	84.0	0.0005208188015587363
3165.0	55.0	0.00034101231054441063
3180.0	12.0	7.440268593696232e-05
3195.0	0.0	0.0
3210.0	45.0	0.0002790100722636087
3225.0	3.0	1.860067148424058e-05
3240.0	0.0	0.0
3255.0	29.0	0.00017980649101432563
3270.0	0.0	0.0
3285.0	0.0	0.0
3300.0	38.0	0.00023560850546704737
3315.0	24.5	0.00015190548378796474
3330.0	14.0	8.680313359312272e-05
3345.0	24.0	0.00014880537187392465
3360.0	2.5	1.5500559570200486e-05
3375.0	9.5	5.890212636676184e-05
3390.0	0.0	0.0
3405.0	0.0	0.0
3420.0	0.0	0.0
3435.0	6.5	4.030145488252126e-05
3450.0	13.0	8.060290976504251e-05
3465.0	67.5	0.0004185151083954131
3480.0	97.5	0.0006045218232378189
3495.0	74.0	0.00045881656327793435
3510.0	96.0	0.0005952214874956986
3525.0	51.5	0.00031931152714613
3540.0	54.5	0.00033791219863037056
3555.0	120.5	0.0007471269712836634
3570.0	112.5	0.0006975251806590218
3585.0	32.5	0.0002015072744126063
3600.0	17.0	0.00010540380507736329
3615.0	40.0	0.0002480089531232078
3630.0	27.0	0.00016740604335816522
3645.0	82.5	0.0005115184658166159
3660.0	1.5	9.30033574212029e-06
3675.0	113.5	0.000703725404487102
3690.0	56.0	0.0003472125343724909
3705.0	117.5	0.0007285262997994228
3720.0	8.0	4.960179062464155e-05
3735.0	38.5	0.00023870861738108746
3750.0	62.0	0.000384413877340972
3765.0	99.5	0.0006169222708939792
3780.0	23.0	0.00014260514804584446
3795.0	137.0	0.0008494306644469866
3810.0	110.5	0.0006851247330028614
3825.0	116.0	0.0007192259640573025
3840.0	140.5	0.0008711314478452672
3855.0	94.0	0.0005828210398395382
