Time (min)	Area (pixel^2)	Normalized 
0.0	148389.5	1.0
15.0	137458.5	0.9263131639971957
30.0	113261.5	0.76319905085477
45.0	116224.0	0.783169524888098
60.0	108204.5	0.7291093674162756
75.0	96149.0	0.6478421776411584
90.0	99915.0	0.6732291161085046
105.0	98508.0	0.6637444048967265
120.0	92284.5	0.621791241978105
135.0	92275.0	0.6217272016394326
150.0	87251.5	0.5878633446583617
165.0	81187.5	0.5469853853206061
180.0	78297.0	0.5275002696435312
195.0	76465.0	0.515150595912204
210.0	75547.0	0.5089622768699779
225.0	77599.0	0.5227949900231893
240.0	67132.0	0.4522360189829046
255.0	70430.5	0.4744714986787467
270.0	65583.0	0.4417940732351831
285.0	60492.5	0.40747856333926546
300.0	61478.0	0.41412190584047887
315.0	59668.0	0.40192053605134015
330.0	60545.5	0.407835841018174
345.0	52003.0	0.35025009437523597
360.0	50450.5	0.3397845548185299
375.0	54057.5	0.36409966024915064
390.0	48988.5	0.3299290837512808
405.0	43519.0	0.2930587013967535
420.0	38201.5	0.2572129644609826
435.0	39887.5	0.2685784393032411
450.0	40126.5	0.2701895594024699
465.0	38985.5	0.2624979776735156
480.0	40683.0	0.273940975031009
495.0	36506.5	0.24578681982419243
510.0	31853.0	0.21441716550719947
525.0	28933.0	0.19473318772582646
540.0	28532.5	0.19203338186916896
555.0	28177.5	0.18964029552931025
570.0	26737.0	0.17992975786010892
585.0	23965.5	0.16124683168850779
600.0	26080.5	0.17550423340344065
615.0	20153.0	0.13554643261608154
630.0	21600.5	0.1453041579032519
645.0	22914.5	0.15416194790486976
660.0	22897.5	0.1540473494040878
675.0	14120.5	0.09488081755918676
690.0	19360.5	0.13020412015315752
705.0	19928.0	0.1340296877527908
720.0	21911.5	0.14740063635873377
735.0	21387.5	0.14386830609933668
750.0	19635.5	0.13205791943051287
765.0	15966.0	0.10732149598231139
780.0	14037.0	0.09431793668769886
795.0	15739.0	0.10579126894245806
810.0	12686.0	0.08521072641967319
825.0	11690.5	0.07849997303564688
840.0	11265.0	0.07563163997195707
855.0	9186.5	0.06162028797929138
870.0	9447.5	0.06337971202070862
885.0	11101.0	0.07452610149382516
900.0	9311.0	0.06245955347031225
915.0	9661.5	0.06482230491290514
930.0	8379.5	0.056180229736288625
945.0	7176.5	0.048070700533894194
960.0	6319.5	0.042293587876826834
975.0	7617.0	0.05104014992180338
990.0	5301.0	0.0354277894623308
1005.0	6107.5	0.0408644771611929
1020.0	4836.0	0.03229318341152996
1035.0	5674.5	0.03794558593539341
1050.0	4375.5	0.029188912257994932
1065.0	4093.5	0.02728792536267055
1080.0	5597.0	0.03742315159359327
1095.0	6574.0	0.044009194844415685
1110.0	4724.5	0.03154155206816588
1125.0	4861.5	0.032465081162702907
1140.0	7925.5	0.053119775656582
1155.0	5924.0	0.039627487461575794
1170.0	5738.0	0.03837364504125546
1185.0	5832.0	0.03900730733969692
1200.0	6527.5	0.0436957342393356
1215.0	4729.5	0.031575257509572345
1230.0	3769.5	0.0251038127595319
1245.0	4038.5	0.026917165507199484
1260.0	2924.0	0.0194042226176994
1275.0	704.0	0.0044390066332308685
1290.0	2990.5	0.01985250498840533
1305.0	964.0	0.006191689586366823
1320.0	3855.5	0.025683546351723024
1335.0	3703.0	0.024655530388825973
1350.0	713.0	0.004499676427762498
1365.0	947.0	0.006077091085584857
1380.0	2890.5	0.019178396160276116
1395.0	3110.5	0.020661435582160385
1410.0	948.0	0.006083832173866149
1425.0	945.0	0.006063608909022272
1440.0	3006.5	0.019960362400906
1455.0	731.5	0.004624386560966402
1470.0	522.0	0.003212128566035701
1485.0	3314.0	0.022033247047403334
1500.0	794.0	0.0050457045785471605
1515.0	2388.5	0.015794369843067466
1530.0	2465.0	0.01631006309658631
1545.0	690.0	0.004344631397292779
1560.0	432.5	0.002608801164860055
1575.0	507.5	0.003114382785956965
1590.0	2388.5	0.015794369843067466
1605.0	1974.0	0.013000188750471877
1620.0	707.0	0.004459229898074745
1635.0	244.5	0.0013414765679771342
1650.0	168.5	0.0008291538585989322
