Time (min)	Area (pixel^2)	Normalized 
0.0	138538.5	1.0
15.0	131065.0	0.946053928026188
30.0	119241.5	0.8607081888166657
45.0	102874.0	0.7425624293958631
60.0	89356.0	0.6449852565930279
75.0	74863.0	0.5403702273408091
90.0	64184.0	0.4632858488557167
105.0	55195.0	0.3984004215495555
120.0	51633.0	0.37268878598780825
135.0	45433.5	0.3279388464411906
150.0	42340.0	0.3056089911323009
165.0	36004.5	0.2598773608399231
180.0	33692.5	0.24318861816200063
195.0	28812.5	0.20796324434354846
210.0	26790.0	0.19336420365751986
225.0	23081.0	0.1665914758926348
240.0	19404.5	0.14005334334272918
255.0	15436.0	0.11140746301516206
270.0	10113.0	0.07298437595868237
285.0	13009.0	0.09388861419192776
300.0	13748.0	0.099222948464845
315.0	11112.0	0.08019547195143518
330.0	10739.5	0.07750664987205538
345.0	8622.5	0.06222547848400963
360.0	9820.5	0.07087301902386736
375.0	9142.0	0.06597539276652724
390.0	9053.5	0.06533657195035243
405.0	5526.0	0.039873968232198735
420.0	4705.5	0.03395134134325611
435.0	5192.5	0.037466660410794266
450.0	6456.5	0.04659060969491795
465.0	6286.0	0.04535988710556424
480.0	4720.5	0.03405961605786201
495.0	5087.5	0.03670873740855298
510.0	4742.5	0.03421841897261733
525.0	3397.5	0.024509786229621796
540.0	3694.5	0.02665362557881858
555.0	846.5	0.006095866432312062
570.0	669.0	0.004814615642808935
585.0	685.5	0.004933717828875423
600.0	581.5	0.004183013140941196
615.0	665.5	0.0047893515427342255
630.0	538.0	0.0038690164685840915
645.0	642.5	0.004623330313671848
660.0	552.0	0.00397007286888293
675.0	385.5	0.002768223536757461
690.0	448.0	0.003219368180948703
705.0	628.5	0.00452227391337301
720.0	517.5	0.0037210410252893644
735.0	755.0	0.005435390673216084
750.0	530.0	0.0038112699541276124
765.0	628.0	0.00451866475621948
780.0	712.5	0.005128612315166039
795.0	500.0	0.0035947205249158166
810.0	971.0	0.006994546563541016
825.0	421.0	0.0030244736946580864
840.0	414.5	0.002977554651662197
855.0	641.5	0.004616111999364788
870.0	316.5	0.0022701598495703298
885.0	207.5	0.0014833635901008039
900.0	119.5	0.000848151931079535
915.0	239.5	0.0017143496479267196
930.0	478.0	0.003435917610160499
945.0	292.0	0.002093311149047363
960.0	78.5	0.0005522010444900802
975.0	74.0	0.0005197186301083108
990.0	277.5	0.001988645591594995
1005.0	483.5	0.0034756183388493286
1020.0	619.0	0.004453699927455941
1035.0	717.0	0.005161094729547809
1050.0	299.5	0.002147448506350312
1065.0	297.0	0.0021294027205826624
1080.0	257.5	0.0018442793054537973
1095.0	120.0	0.000851761088233065
1110.0	67.5	0.00047279958711242165
1125.0	150.5	0.001071919674598391
1140.0	324.0	0.002324297206873279
1155.0	189.5	0.0013534339325737262
1170.0	190.5	0.001360652246880786
1185.0	74.0	0.0005197186301083108
1200.0	313.0	0.0022448957494956203
1215.0	341.0	0.0024470085500932965
1230.0	102.5	0.0007254405878595172
1245.0	193.0	0.0013786980326484356
1260.0	30.5	0.00020572195775120635
1275.0	78.5	0.0005522010444900802
1290.0	66.0	0.0004619721156518318
1305.0	88.5	0.000624384187560679
1320.0	199.5	0.0014256170756443247
1335.0	132.5	0.0009419900170713133
1350.0	168.0	0.0011982401749719388
1365.0	77.5	0.0005449827301830203
1380.0	141.5	0.0010069548458348523
1395.0	136.5	0.0009708632742995528
1410.0	123.0	0.0008734160311542446
1425.0	146.5	0.0010430464173701516
1440.0	47.5	0.00032843330097122417
1455.0	17.0	0.00010827471460589808
1470.0	91.5	0.0006460391304818586
1485.0	2.0	0.0
1500.0	111.5	0.000790405416623056
1515.0	20.0	0.0001299296575270777
1530.0	67.0	0.0004691904299588917
1545.0	67.0	0.0004691904299588917
1560.0	84.5	0.0005955109303324395
1575.0	33.5	0.00022737690067238598
1590.0	68.5	0.0004800179014194815
1605.0	53.0	0.0003681340296600535
1620.0	113.0	0.0008012328880836458
1635.0	76.5	0.0005377644158759604
1650.0	79.5	0.0005594193587971401
1665.0	72.5	0.000508891158647721
1680.0	104.5	0.0007398772164736369
1695.0	124.0	0.0008806343454613045
1710.0	85.5	0.0006027292446394993
1725.0	142.0	0.0010105640029883821
1740.0	223.5	0.0015988566190137618
1755.0	25.5	0.000169630386215907
1770.0	88.0	0.000620775030407149
1785.0	68.5	0.0004800179014194815
1800.0	186.5	0.0013317789896525464
1815.0	289.0	0.0020716562061261832
1830.0	166.5	0.0011874127035113489
1845.0	635.5	0.004572802113522429
