Time (min)	Area (pixel^2)	Normalized 
0.0	181214.5	1.0
15.0	172792.0	0.9534111243559285
30.0	157857.5	0.8708012622833389
45.0	148821.0	0.8208160589876842
60.0	141353.5	0.7795097450818244
75.0	130271.5	0.7182099030055287
90.0	130947.5	0.7219491823092262
105.0	126099.5	0.6951325757051944
120.0	119840.5	0.6605110532764329
135.0	109733.5	0.6046044025035471
150.0	109637.5	0.6040733805905959
165.0	102717.0	0.5657927852929056
180.0	93389.0	0.5141951560844878
195.0	87243.0	0.4801986906990959
210.0	83191.5	0.45778790652908036
225.0	78765.5	0.4333055837507295
240.0	74780.0	0.41125987714586787
255.0	83203.5	0.45785428426819924
270.0	77999.0	0.4290657056645103
285.0	78251.0	0.430459638186007
300.0	78889.5	0.433991487054958
315.0	65222.0	0.3583900079376713
330.0	63137.0	0.346856875765764
345.0	72602.5	0.3992150832349191
360.0	73461.0	0.4039638573210498
375.0	70357.0	0.3867941488022967
390.0	54846.0	0.30099538951287036
405.0	61306.0	0.3367287390718733
420.0	56132.5	0.30811163629424143
435.0	66287.0	0.36428103228447284
450.0	52382.5	0.2873685928195881
465.0	43417.5	0.2377788902195167
480.0	46981.0	0.25749031299869735
495.0	41600.0	0.2277254284821347
510.0	41232.5	0.22569261022161868
525.0	41027.0	0.22455589143920768
540.0	39868.5	0.21814767387510475
555.0	33747.0	0.18428672970708057
570.0	40532.0	0.22181780970055343
585.0	41046.0	0.2246609895261459
600.0	26591.5	0.14470623701831195
615.0	28780.5	0.15681464292924963
630.0	28575.5	0.1556806898859686
645.0	31583.5	0.17231937649177054
660.0	27957.0	0.15225947058221576
675.0	30078.5	0.16399450171060964
690.0	28101.0	0.15305600345164244
705.0	27535.0	0.14992518675653474
720.0	28062.5	0.15284304153863598
735.0	26669.0	0.14513492658345478
750.0	24733.0	0.13442598467227374
765.0	25147.0	0.13671601667187547
780.0	25408.5	0.1381624982368413
795.0	25660.0	0.13955366501920805
810.0	24866.5	0.1351644370199714
825.0	23137.0	0.12559774536946125
840.0	26728.0	0.14546128380078935
855.0	22437.0	0.12172571058752596
870.0	24255.0	0.13178193806403793
885.0	23209.5	0.12599877754330457
900.0	23553.5	0.12790160606471276
915.0	15729.5	0.08462332015919595
930.0	17549.0	0.09468784485309777
945.0	20375.5	0.1103225681547265
960.0	21378.5	0.1158706408494138
975.0	23972.5	0.13021929545561403
990.0	21551.5	0.11682758658837782
1005.0	17401.5	0.0938719518097614
1020.0	16843.5	0.09078538694073297
1035.0	17874.0	0.09648557528756772
1050.0	9054.5	0.047700702774312924
1065.0	10447.5	0.055406051990364164
1080.0	16065.5	0.08648189685452488
1095.0	19654.0	0.1063316065902032
1110.0	11850.5	0.06316671598901448
1125.0	19747.0	0.1068460340683746
1140.0	11041.0	0.05868898433761931
1155.0	18501.5	0.09995657789565973
1170.0	22701.5	0.12318878658727152
1185.0	18317.0	0.09893602015670679
