Time (min)	Area (pixel^2)	Normalized 
0.0	469681.0	1.0
15.0	455065.0	0.9574601225029723
30.0	444962.5	0.9280567896886783
45.0	454737.0	0.956505478289848
60.0	456037.0	0.9602891291345481
75.0	451538.5	0.947196241961561
90.0	454891.0	0.9569536953899125
105.0	442947.5	0.9221921308793932
120.0	439898.5	0.9133180143982467
135.0	438969.0	0.9106127040442862
150.0	430152.0	0.8849508198152706
165.0	429679.5	0.8835756082582545
180.0	431121.5	0.8877725501952218
195.0	429455.0	0.8829222008623814
210.0	439882.0	0.9132699911375255
225.0	441062.0	0.9167043819042533
240.0	436525.0	0.9034994404562501
255.0	428525.0	0.8802154352580959
270.0	424142.0	0.8674587109101572
285.0	428212.5	0.879305903805043
300.0	421058.0	0.8584827269062688
315.0	419633.0	0.8543352634803476
330.0	426205.5	0.8734645290009561
345.0	420766.0	0.8576328607165361
360.0	424786.0	0.8693330733286087
375.0	417183.0	0.8472045368884129
390.0	411597.5	0.8309479355091266
405.0	404799.5	0.811162352091995
420.0	411645.5	0.8310876395403155
435.0	405281.5	0.8125652134051838
450.0	413050.5	0.8351768929532414
465.0	404796.5	0.8111536205900458
480.0	401735.0	0.8022431228507771
495.0	399407.5	0.7954689325884392
510.0	403408.5	0.807113845688166
525.0	397010.0	0.7884910072806174
540.0	402251.5	0.803746396436383
555.0	395365.5	0.7837046889620718
570.0	400253.5	0.797931216138144
585.0	400477.5	0.7985831682836924
600.0	387760.5	0.7615703315205765
615.0	391258.5	0.7717512627934694
630.0	388525.5	0.76379686451765
645.0	391555.0	0.772614226236126
660.0	390343.0	0.7690866994486056
675.0	390132.5	0.7684740390618292
690.0	395803.5	0.7849794882466707
705.0	393041.5	0.776940685452008
720.0	391479.5	0.7723944834370684
735.0	389702.0	0.7672210685321036
750.0	384098.0	0.7509106228907966
765.0	380630.5	0.7408184618877216
780.0	383307.0	0.7486084168768291
795.0	384843.5	0.7530804011251996
810.0	377505.5	0.7317231473571927
825.0	374796.5	0.7238386010969677
840.0	374306.0	0.7224110005282559
855.0	371137.5	0.713189079219462
870.0	371753.5	0.7149819476197198
885.0	370097.5	0.7101621585437019
900.0	374335.0	0.7224954050470992
915.0	371592.0	0.7145119017647821
930.0	377894.0	0.732853876859628
945.0	369801.0	0.7092991951010453
960.0	374472.0	0.7228941436361176
975.0	364631.0	0.6942519067417382
990.0	372262.5	0.7164633924504523
1005.0	367816.5	0.7035233065615782
1020.0	368034.5	0.7041577957032279
1035.0	364664.0	0.6943479532631806
1050.0	366602.0	0.6999885035224334
1065.0	360760.0	0.6829853587264814
1080.0	362883.5	0.6891658068562664
1095.0	363424.5	0.6907403877077916
1110.0	363960.0	0.692298960805743
1125.0	368457.0	0.7053874822277554
1140.0	355860.5	0.6687253607929368
1155.0	367622.5	0.702958669435523
1170.0	361409.5	0.6848757288985065
1185.0	357179.0	0.6725628558996576
1200.0	353531.5	0.6619468047796242
1215.0	358691.5	0.6769649881324336
1230.0	356499.0	0.6705837154578145
1245.0	355525.0	0.6677488878249392
1260.0	352977.0	0.6603329321693271
1275.0	355078.0	0.6664478940344923
1290.0	358816.0	0.6773273454633298
1305.0	353780.5	0.6626715194414167
1320.0	344043.0	0.6343305193642884
1335.0	342841.0	0.6308320975832657
1350.0	342344.0	0.6293855787603304
1365.0	341313.0	0.6263848525904183
1380.0	336980.0	0.6137736532749681
1395.0	339003.5	0.6196630513397762
1410.0	334236.0	0.6057872394920012
1425.0	339173.0	0.6201563811999121
1440.0	336700.0	0.6129587130930327
1455.0	324772.0	0.5782422613425848
1470.0	334337.0	0.6060812000576279
1485.0	336919.0	0.6135961127353322
1500.0	331511.0	0.59785612522138
1515.0	331966.5	0.5991818582673498
1530.0	325715.0	0.5809868634553172
1545.0	324317.5	0.5769194387972647
1560.0	334150.5	0.605538391686446
1575.0	325330.5	0.579867775955481
1590.0	319957.0	0.5642282007139459
1605.0	319399.5	0.5626055966016994
1620.0	322584.0	0.5718740859208897
1635.0	315557.5	0.551423453105286
1650.0	318756.0	0.5607326894335729
1665.0	323357.5	0.5741253581734862
1680.0	316635.5	0.5545609728057371
1695.0	316181.0	0.553238150260417
1710.0	313785.5	0.5462660459538947
1725.0	310076.5	0.5354709990439005
1740.0	310906.5	0.537886714583209
1755.0	308247.0	0.5301462381051476
1770.0	309732.0	0.534468331570055
1785.0	307729.0	0.5286385987685672
1800.0	302345.0	0.5129684632702094
1815.0	302882.5	0.5145328573694604
1830.0	308734.5	0.5315651071719102
1845.0	306418.5	0.5248243876670445
1860.0	306127.0	0.5239759767276368
1875.0	310635.5	0.5370979689071216
1890.0	301116.0	0.509391457971643
1905.0	296566.0	0.4961486800151928
1920.0	300235.0	0.5068273068991963
1935.0	299137.5	0.5036330324360745
1950.0	299598.5	0.5049747732356181
1965.0	305683.5	0.5226851696894641
1980.0	292716.5	0.484944707763906
1995.0	301765.0	0.5112803728933433
2010.0	295597.5	0.49332986013589125
2025.0	296324.5	0.49544579410827355
2040.0	289508.5	0.4756078216794462
2055.0	287218.0	0.4689413199411497
2070.0	298782.0	0.5025983494550815
2085.0	290394.0	0.47818507000481686
2100.0	286368.0	0.4664673943888458
2115.0	298700.5	0.5023611436521254
2130.0	294391.0	0.48981834110194467
2145.0	294465.5	0.49003517340035246
2160.0	286534.0	0.4669505374967075
2175.0	287766.5	0.47053772954754813
2190.0	286638.0	0.4672532295642835
2205.0	283603.5	0.45842131534255864
2220.0	281480.0	0.4522408672127736
2235.0	273060.0	0.42773445174171637
2250.0	280384.5	0.4490524137509514
2265.0	270741.0	0.4209850007349014
2280.0	274008.5	0.4304950616080225
2295.0	268762.0	0.415225119949008
2310.0	274738.5	0.4326197270823541
2325.0	269894.5	0.4185212619348717
2340.0	271738.0	0.4238867698827214
2355.0	268782.0	0.4152833299620034
2370.0	268952.5	0.41577957032278906
2385.0	271068.5	0.42193818969770086
2400.0	266761.0	0.4094012081488197
2415.0	270860.0	0.42133135031222396
2430.0	270264.5	0.4195981471752864
2445.0	269262.5	0.41668182552421756
2460.0	259891.5	0.3894075239352297
2475.0	270018.0	0.41888070876511824
2490.0	259561.5	0.38844705872080587
2505.0	263893.0	0.40105389228528143
2520.0	261883.0	0.3952037859792452
2535.0	258160.5	0.3843694473104791
2550.0	263685.0	0.40044850815012945
2565.0	268170.0	0.41350210356434464
2580.0	259103.0	0.3871125941728866
2595.0	256482.0	0.3794841719698414
2610.0	256284.5	0.37890934809151194
2625.0	248770.5	0.35703984620914564
2640.0	257452.0	0.3823073576001176
2655.0	252384.0	0.3675569403070869
2670.0	253882.5	0.37191832553076615
2685.0	254915.5	0.37492487270197783
2700.0	249415.5	0.35891711912824686
2715.0	242975.5	0.3401734949437327
2730.0	245362.0	0.3471194047444071
2745.0	232578.5	0.30991301968808166
2760.0	256948.0	0.3808404652726339
2775.0	240807.5	0.33386352953503295
2790.0	250562.5	0.3622554633735322
2805.0	257348.5	0.38200612078286644
2820.0	260634.5	0.39157002591800827
2835.0	250459.0	0.36195422655628107
2850.0	258142.0	0.38431560304845835
2865.0	252498.0	0.3678887373811606
2880.0	252137.5	0.3668395018969188
2895.0	258256.0	0.38464740012253207
2910.0	237199.0	0.32336098794034057
2925.0	257928.0	0.38369275590940777
2940.0	255121.5	0.3755244358358303
2955.0	256641.5	0.3799483968234796
2970.0	221815.0	0.2785858459442901
2985.0	254685.5	0.3742554575525309
3000.0	219295.5	0.2712528395571964
3015.0	251219.0	0.3641662070501057
3030.0	248087.0	0.3550505190150284
3045.0	244209.5	0.343765052745548
3060.0	254163.0	0.37273472096302646
3075.0	253338.0	0.3703335579269668
3090.0	242687.5	0.3393352707565992
3105.0	241290.5	0.3352693013488715
3120.0	257562.0	0.38262751267159223
3135.0	217064.5	0.2647595126075612
3150.0	224676.5	0.2869142435536049
3165.0	246103.0	0.34927608572588614
3180.0	230072.5	0.30261930505975987
3195.0	176491.5	0.1466717697444726
3210.0	242165.5	0.33781598941741964
3225.0	238055.0	0.32585237649654303
3240.0	237817.5	0.32516113259222285
3255.0	229622.5	0.30130957976736367
3270.0	245777.5	0.34832871776438623
3285.0	232495.0	0.3096699928838259
3300.0	247245.0	0.35259987746792265
3315.0	254173.5	0.37276528121984903
3330.0	241291.5	0.3352722118495213
3345.0	233132.5	0.3115254370480538
3360.0	185499.5	0.17288955959759417
3375.0	242841.5	0.3397834878566637
3390.0	232870.0	0.3107614306274894
3405.0	246135.5	0.34937067699700364
3420.0	240616.0	0.33330616866060214
3435.0	191138.0	0.1893004175113182
3450.0	226107.0	0.2910777147330998
3465.0	230693.0	0.3044252707129417
3480.0	184543.0	0.17010566572608987
3495.0	238301.0	0.3265683596563863
3510.0	245686.0	0.34806240695493235
3525.0	199327.0	0.21313450733227876
3540.0	234511.5	0.31553901744408563
3555.0	236926.5	0.32256787651327845
3570.0	242974.5	0.34017058444308296
3585.0	214791.5	0.2581439446306356
3600.0	221166.0	0.27669693102258985
3615.0	237523.5	0.32430544540119066
3630.0	230975.5	0.3052474871465015
3645.0	242117.5	0.33767628538623073
3660.0	240438.5	0.3327895547952681
3675.0	218758.0	0.26968844545794546
3690.0	185787.0	0.17372632853440284
3705.0	239260.0	0.32935952977951505
3720.0	244560.5	0.344786638473617
3735.0	227438.0	0.2949515910979427
3750.0	234912.5	0.3167061282046431
3765.0	143435.0	0.05046080501537472
3780.0	126097.5	0.0
3795.0	225749.5	0.2900372107508073
3810.0	238950.0	0.32845727457808654
3825.0	222408.0	0.2803117728296033
3840.0	222299.0	0.2799945282587784
3855.0	244750.0	0.3453381783467483
3870.0	239313.0	0.3295137863139528
