Time (min)	Area (pixel^2)	Normalized 
0.0	226166.5	1.0
15.0	211873.5	0.9341450210217128
30.0	204636.0	0.9007982491504924
45.0	195888.5	0.8604941542360192
60.0	192252.5	0.8437412889477625
75.0	185593.5	0.8130599550768877
90.0	181285.0	0.7932085469100962
105.0	174350.5	0.7612578471462305
120.0	167357.5	0.7290376087081726
135.0	170794.0	0.744871278004953
150.0	163597.5	0.7117134135806025
165.0	161052.0	0.6999850256292115
180.0	161486.0	0.7019846800668087
195.0	162765.5	0.7078799746587571
210.0	161472.5	0.7019224788343028
225.0	156794.0	0.6803662961469792
240.0	154972.5	0.6719737372573864
255.0	150284.0	0.6503714795830213
270.0	146406.5	0.6325059033577147
285.0	142647.0	0.6151840119794967
300.0	137104.5	0.5896469504117952
315.0	135406.0	0.5818211138628118
330.0	129243.0	0.5534250993491908
345.0	129890.0	0.5564061510107701
360.0	128910.0	0.5518908022807119
375.0	134250.5	0.5764971491101768
390.0	122280.5	0.5213453896216091
405.0	120622.5	0.5137061567701434
420.0	119731.5	0.5096008754247537
435.0	110439.0	0.4667856937165236
450.0	114340.0	0.4847595461613776
465.0	110357.0	0.46640787882278406
480.0	105881.5	0.4457870183724011
495.0	104017.5	0.4371986407878823
510.0	96022.0	0.400359384898923
525.0	93576.0	0.3890894430685941
540.0	92207.5	0.3827840810919772
555.0	86289.0	0.35551460001151874
570.0	82503.5	0.33807291366699305
585.0	83103.5	0.3408374128894776
600.0	80658.0	0.32956977480850086
615.0	86517.0	0.35656510971606287
630.0	79064.0	0.3222254218741001
645.0	74659.5	0.3019316938317111
660.0	73624.5	0.2971629326729252
675.0	67128.0	0.26723031734147323
690.0	66809.5	0.26576282900420434
705.0	71649.5	0.2880631227322467
720.0	61260.0	0.24019351494557392
735.0	60732.5	0.23776305937913955
750.0	62661.0	0.24664862063007545
765.0	63138.0	0.2488463975119507
780.0	65443.0	0.2594666820249957
795.0	71024.0	0.28518113229280656
810.0	69274.5	0.2771203133099119
825.0	63230.0	0.24927028739273166
840.0	59369.0	0.23148073489604332
855.0	62582.5	0.24628693198180038
870.0	56210.0	0.21692564648966192
885.0	43503.0	0.15837816045614236
900.0	46144.0	0.17054656453377873
915.0	52313.5	0.19897252778897656
930.0	48700.5	0.18232563497091517
945.0	42902.0	0.15560905373495365
960.0	42629.5	0.1543535103380752
975.0	36948.0	0.12817600645049818
